"","group","treated","treated_male","treated_upvotes","id","male","age","job_raw","region_raw","poli_conserv","poli_conserv_fill","party_raw","party_liberal","party_conserv","metoo_attitude","comm_attitude","comm_hate","comm_liking","comm_user_attitude","comm_report","reply_attitude","reply_upvotes","reply_maleportion","reply_socialnorm","reply_liking","reply_user_attitude","reply_user_realname","reply_user_male","reply_user_female","reply_user_dontknow","reply_report","youtube_attitude","youtube_selfcorrection","youtube_regulation","law_individual","law_company","education","income"
"387","2",1,0,0,"910d1a7",0,27,"사무/기술직","서울",4,4,2,0,1,4,-1,1,-1,-1,1,0.5,0.5,-0.5,0,0,0.5,1,-1,1,-1,-1,0.5,-0.5,1,0.5,0.5,6,7
"388","2",1,0,0,"e68f71f",0,30,"사무/기술직","서울",2,2,1,1,0,5,-1,1,-1,-1,1,1,1,-1,0,1,1,1,-1,1,-1,-1,0,0,0,0.5,0.5,6,11
"389","2",1,0,0,"c5efc74",0,52,"사무/기술직","강원",3,3,1,1,0,5,-0.5,0.5,-1,-0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-1,0.5,0,0.5,0.5,0.5,6,4
"390","2",1,0,0,"7a5d125",0,32,"사무/기술직","경기",4,4,1,1,0,4,-1,1,-1,-1,1,1,1,-1,1,1,0.5,1,-1,1,-1,-1,1,1,1,1,1,6,6
"391","2",1,0,0,"3e6152d",1,35,"자영업","경기",3,3,1,1,0,3,0.5,-0.5,-0.5,0.5,0,0,0,-0.5,0,-0.5,0,-1,-1,1,-1,0,0.5,0,0,0.5,0.5,4,2
"392","2",1,0,0,"00259d9",1,28,"사무/기술직","인천",3,3,1,1,0,3,-0.5,0.5,-1,-0.5,1,0.5,0,-0.5,0,-1,0.5,1,-1,1,-1,-1,-1,-1,0,0,1,4,5
"393","2",1,0,0,"7c22b89",1,26,"사무/기술직","경기",NA,3,NA,0,0,3,0.5,0.5,0,0,-0.5,0.5,0,-1,0,0,0,-1,-1,1,-1,-0.5,0,0,0,0,0,4,4
"394","2",1,0,0,"37087e5",0,40,"경영/관리직","전북",4,4,6,0,0,3,-0.5,1,-1,-1,1,0.5,0,-1,0.5,0.5,0.5,1,-1,1,-1,-0.5,0.5,-0.5,0,0,0,6,3
"395","2",1,0,0,"b7277ca",0,22,"대학생","경기",3,3,3,1,0,3,0,0,-1,0,-1,0,0,-0.5,0,-1,0,-1,-1,1,-1,-1,0,0.5,0.5,0,0,5,5
"396","2",1,0,0,"2386010",1,32,"사무/기술직","서울",3,3,NA,0,0,3,0,0,-0.5,0,0,0.5,0,0,0.5,0.5,0.5,1,-1,-1,1,-0.5,0,0,0,0,0.5,6,8
"397","2",1,0,0,"ede0ce3",0,53,"전업주부","서울",4,4,1,1,0,4,-1,1,-1,-1,0,0.5,0.5,-0.5,0,0.5,0.5,-1,-1,1,-1,0,-0.5,0.5,0.5,0.5,0.5,6,5
"398","2",1,0,0,"fbf8759",1,37,"경영/관리직","서울",3,3,NA,0,0,3,-0.5,0.5,-0.5,-0.5,-0.5,0,0,-1,0.5,0,0,1,-1,1,-1,-1,0.5,1,0.5,-0.5,0.5,6,11
"399","2",1,0,0,"1d605bc",0,48,"전업주부","울산",4,4,NA,0,0,3,0.5,-0.5,0.5,0.5,-0.5,-0.5,0,-1,0,-0.5,-0.5,-1,-1,1,-1,0,0,0.5,0.5,0,0,2,8
"400","2",1,0,0,"1f35f53",0,43,"전업주부","경기",3,3,NA,0,0,3,-1,1,-1,-1,1,1,0.5,-1,0,0,0.5,-1,-1,1,-1,-1,0,1,1,1,1,2,4
"401","2",1,0,0,"ac556dc",1,24,"판매/영업 서비스직","인천",3,3,NA,0,0,2,-0.5,0.5,0,0,-1,0,0.5,-1,0.5,0,0,1,-1,1,-1,0,0.5,1,0.5,1,1,4,9
"402","2",1,0,0,"326becb",0,52,"판매/영업 서비스직","경기",2,2,1,1,0,4,-1,0.5,-1,-1,0,1,1,-1,0.5,1,1,1,-1,1,-1,-1,0.5,0.5,0,0.5,0.5,2,4
"403","2",1,0,0,"f678d5f",1,50,"경영/관리직","인천",1,1,1,1,0,2,1,-0.5,0.5,0.5,-0.5,-0.5,-0.5,-1,0,-0.5,-0.5,-1,-1,1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,8,5
"404","2",1,0,0,"1444cf0",1,27,"사무/기술직","충남",2,2,NA,0,0,3,0.5,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,-0.5,-0.5,0.5,0.5,0.5,6,3
"405","2",1,0,0,"8c0a24a",0,33,"전업주부","세종",4,4,NA,0,0,4,-1,1,-1,-1,0.5,1,1,-0.5,0.5,0.5,0.5,1,-1,1,-1,-1,0,0,0.5,0.5,1,8,5
"406","2",1,0,0,"40a6c26",1,35,"기능/작업직","전북",3,3,1,1,0,4,-1,0.5,-0.5,-1,0.5,0.5,0.5,-1,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0,0.5,0.5,0.5,0.5,4,6
"407","2",1,0,0,"1646ff8",1,41,"자유/전문직","경기",3,3,1,1,0,5,-0.5,0.5,-1,-1,0.5,0.5,0.5,-0.5,0.5,0.5,1,-1,-1,-1,1,-1,0,-0.5,0.5,0.5,0.5,8,5
"408","2",1,0,0,"93983d5",0,51,"전업주부","서울",3,3,NA,0,0,5,-1,1,-1,-1,-0.5,1,1,-0.5,0,1,1,1,-1,1,-1,-1,0,-0.5,-1,0,0,6,3
"409","2",1,0,0,"e58b0a5",0,37,"전업주부","서울",2,2,3,1,0,4,-1,1,-1,-0.5,0.5,1,1,-0.5,0.5,1,1,-1,-1,1,-1,-1,0.5,0.5,1,1,1,6,5
"410","2",1,0,0,"9733ded",1,58,"경영/관리직","경기",5,5,2,0,1,5,-1,1,-1,-1,0.5,1,1,-0.5,0.5,0.5,1,-1,-1,1,-1,-0.5,1,1,1,0.5,0.5,4,4
"411","2",1,0,0,"86f5e4f",0,38,"전업주부","경남",NA,3,1,1,0,4,-1,1,-1,-1,0.5,1,1,-1,1,0,1,1,-1,1,-1,-1,0.5,0,0.5,0.5,1,6,5
"412","2",1,0,0,"37b87c2",1,22,"대학생","서울",3,3,NA,0,0,1,-0.5,0.5,-1,-1,-0.5,0.5,0,-0.5,0.5,-1,0,-1,-1,1,-1,-1,0.5,1,0.5,0.5,0.5,5,11
"413","2",1,0,0,"543b7c2",1,33,"사무/기술직","경기",2,2,1,1,0,3,0.5,0.5,0.5,0.5,-0.5,0,0,-1,0,-1,-0.5,1,-1,1,-1,-1,0,0.5,0.5,0.5,0.5,8,3
"414","2",1,0,0,"631e8d2",1,42,"사무/기술직","광주",1,1,1,1,0,5,0,0.5,-0.5,0,-0.5,0.5,0,-0.5,0.5,0,0,-1,-1,1,-1,-0.5,0.5,-1,-1,1,1,4,7
"415","2",1,0,0,"71a64ab",0,35,"사무/기술직","서울",3,3,NA,0,0,5,-1,0.5,-1,-0.5,-0.5,1,1,-1,0.5,0,0.5,-1,-1,1,-1,0,0,-0.5,0.5,1,1,6,10
"416","2",1,0,0,"8c47e01",1,52,"자영업","경기",2,2,1,1,0,4,-0.5,0.5,-1,-0.5,0.5,1,1,-0.5,0.5,0.5,1,1,-1,1,-1,-0.5,0,0.5,1,0.5,0.5,2,5
"417","2",1,0,0,"7df54cb",1,23,"기능/작업직","경기",3,3,1,1,0,2,0.5,-0.5,0,0.5,-0.5,-1,-0.5,-1,0,-0.5,-0.5,-1,-1,-1,1,-1,1,-0.5,1,1,1,2,3
"418","2",1,0,0,"0f0475e",0,51,"전업주부","서울",4,4,NA,0,0,3,-0.5,0,-0.5,-0.5,-0.5,0.5,0,-0.5,0,0,0.5,1,-1,1,-1,-0.5,0,-0.5,0.5,0,0,6,11
"419","2",1,0,0,"11d307c",0,51,"경영/관리직","서울",1,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,0.5,0,1,0.5,0.5,0.5,4,7
"420","2",1,0,0,"91f2852",1,33,"사무/기술직","서울",2,2,1,1,0,4,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0,-0.5,0,1,-1,1,-1,-0.5,0.5,0.5,-0.5,0.5,0,6,4
"421","2",1,0,0,"bc86c79",1,23,"대학생","서울",3,3,1,1,0,1,1,-0.5,0.5,0.5,0,0,0,-1,0,0,0,-1,-1,1,-1,0,0.5,0.5,0.5,0.5,0,5,2
"422","2",1,0,0,"5b8cc9c",0,43,"자유/전문직","서울",2,2,1,1,0,4,-0.5,0.5,-1,-0.5,-0.5,1,1,-0.5,1,1,1,1,-1,-1,1,-1,0,0.5,0.5,0.5,0.5,6,7
"423","2",1,0,0,"7c65582",1,28,"사무/기술직","경기",3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0.5,0,0,0.5,6,4
"424","2",1,0,0,"3d41fb8",0,37,"자영업","서울",2,2,1,1,0,4,-1,1,-1,-1,0.5,1,1,0,0.5,1,1,1,-1,1,-1,-1,0,0,1,1,1,6,4
"425","2",1,0,0,"3b61cd7",0,50,"판매/영업 서비스직","경기",2,2,3,1,0,4,0.5,1,0.5,1,0.5,0.5,1,0,0,0.5,1,1,-1,1,-1,1,0.5,0,0,0.5,0.5,6,5
"426","2",1,0,0,"10af4cb",1,37,"자유/전문직","서울",2,2,NA,0,0,3,-1,-0.5,-1,-0.5,0,1,1,0,1,1,1,1,-1,-1,1,-1,0,0.5,0,0,-0.5,8,10
"427","2",1,0,0,"41482f8",1,43,"사무/기술직","세종",4,4,1,1,0,3,-0.5,0.5,-1,-1,0,0,0,0,0.5,-0.5,0,-1,-1,1,-1,0,0,0.5,0.5,0,0.5,8,6
"428","2",1,0,0,"23a46f2",0,28,"사무/기술직","서울",NA,3,NA,0,0,3,-0.5,0.5,-1,-0.5,1,1,0.5,-1,1,1,1,-1,-1,1,-1,-1,1,0,0,0,-0.5,4,3
"429","2",1,0,0,"971ef84",1,28,"사무/기술직","경기",4,4,NA,0,0,4,-0.5,0.5,0,-0.5,-1,0,0,-1,0.5,0,0,1,-1,1,-1,-1,0.5,0,0,-0.5,-0.5,6,4
"430","2",1,0,0,"0c38301",0,35,"사무/기술직","서울",NA,3,1,1,0,5,-1,1,-1,-1,0.5,1,0,-1,0.5,1,1,-1,-1,1,-1,-1,-0.5,-0.5,0.5,0.5,0.5,6,9
"431","2",1,0,0,"bff0937",1,50,"사무/기술직","경북",5,5,2,0,1,4,0,0.5,0.5,0,0.5,0,0.5,0,0.5,-0.5,0,1,-1,1,-1,0.5,0,0,0.5,0,0,6,4
"432","2",1,0,0,"ca5db21",0,26,"자유/전문직","대구",NA,3,NA,0,0,4,-0.5,0.5,-1,-0.5,0.5,0.5,1,-1,0.5,0.5,0.5,1,-1,-1,1,-1,0,0,-0.5,1,1,6,4
"433","2",1,0,0,"e427631",1,40,"경영/관리직","서울",2,2,1,1,0,3,-0.5,0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-1,-1,1,-1,0.5,0,-0.5,1,0,0,8,4
"434","2",1,0,0,"baa18c8",1,50,"사무/기술직","경기",2,2,4,0,0,4,-0.5,0,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,-0.5,0.5,1,-1,1,-1,-0.5,0,0,0.5,0,0.5,4,7
"435","2",1,0,0,"509df52",1,36,"자유/전문직","경기",2,2,1,1,0,4,-0.5,0.5,-1,-0.5,0.5,1,1,-0.5,1,1,1,-1,-1,1,-1,-1,0.5,-0.5,0.5,0,0,8,7
"436","2",1,0,0,"bca3576",1,40,"기능/작업직","인천",2,2,NA,0,0,2,0.5,-1,-0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0.5,0,0.5,1,4,5
"437","2",1,0,0,"48dc76b",0,42,"사무/기술직","인천",3,3,NA,0,0,3,-1,0.5,-0.5,-1,0.5,0.5,1,-0.5,0,0.5,0.5,1,-1,1,-1,-0.5,-0.5,0,0.5,0,0,6,5
"438","2",1,0,0,"5627e50",1,30,"대학원생","서울",3,3,NA,0,0,3,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0,-0.5,0,-0.5,0,1,-1,1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,7,4
"439","2",1,0,0,"3fa2955",1,55,"사무/기술직","서울",2,2,1,1,0,5,-1,1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,0,-1,1,1,1,2,8
"440","2",1,0,0,"89fb7ca",0,41,"전업주부","대구",1,1,1,1,0,3,0,0.5,0,0,-0.5,0,0,-0.5,0,0,0,1,-1,1,-1,-0.5,0,-0.5,0,1,1,2,4
"441","2",1,0,0,"abc9de4",1,30,"자유/전문직","서울",2,2,1,1,0,3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,0,-0.5,0,1,-1,-1,1,-0.5,0.5,0,0,0.5,0,6,4
"442","2",1,0,0,"a6eb81e",0,32,"사무/기술직","서울",2,2,1,1,0,4,-1,1,-1,-1,1,0.5,0.5,-0.5,0.5,1,0.5,-1,-1,1,-1,-1,0.5,-0.5,-0.5,0.5,0.5,6,7
"443","2",1,0,0,"36a0da0",1,21,"대학생","대구",4,4,2,0,1,3,0.5,-1,-0.5,0.5,-1,0.5,0.5,-0.5,0.5,-0.5,0.5,1,-1,1,-1,-1,0.5,0,-1,0.5,1,5,2
"444","2",1,0,0,"420e8ad",1,58,"사무/기술직","경기",4,4,2,0,1,4,0.5,-0.5,0.5,-0.5,0,0.5,1,-0.5,1,1,1,-1,-1,1,-1,0,0.5,0.5,1,0.5,1,2,6
"445","2",1,0,0,"8cab7bb",0,42,"자유/전문직","서울",2,2,1,1,0,3,-0.5,0.5,-1,-0.5,0,1,0.5,-1,0.5,0,0,-1,-1,1,-1,-1,0.5,0.5,0,0.5,0.5,8,7
"446","2",1,0,0,"60caee3",0,43,"판매/영업 서비스직","경북",4,4,NA,0,0,4,0,0,0,0,0,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,0,0,0.5,0,0,0,6,9
"447","2",1,0,0,"24a16bb",0,42,"전업주부","인천",2,2,NA,0,0,3,-1,1,-1,-1,1,1,1,-0.5,1,1,1,1,-1,1,-1,-1,0.5,0,1,1,1,6,6
"448","2",1,0,0,"c78630d",0,44,"자영업","인천",2,2,1,1,0,4,-1,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,0,0,0,0.5,0.5,0.5,6,7
"449","2",1,0,0,"1fc184e",0,48,"자유/전문직","인천",3,3,4,0,0,3,0,-0.5,-1,0,0.5,0.5,0,-1,0.5,-1,0,-1,-1,1,-1,-1,0.5,-0.5,0.5,0,0.5,6,4
"450","2",1,0,0,"cd823e7",0,55,"자유/전문직","서울",2,2,1,1,0,3,-0.5,0.5,-0.5,-0.5,0,1,1,-0.5,0.5,0.5,0.5,1,-1,1,-1,-1,-0.5,0,0,1,0.5,6,6
"451","2",1,0,0,"75e92c6",0,51,"기타","광주",2,2,NA,0,0,4,-1,-0.5,-1,-1,-0.5,0.5,0.5,-0.5,0,0.5,1,-1,-1,1,-1,-1,0,0,0.5,0,1,4,4
"452","2",1,0,0,"1c79653",0,41,"전업주부","부산",3,3,NA,0,0,4,-0.5,1,-1,-1,-0.5,0.5,0.5,-0.5,1,-0.5,0,-1,-1,1,-1,-1,0,0.5,0,0.5,0.5,2,4
"453","2",1,0,0,"5397321",0,56,"전업주부","경기",3,3,1,1,0,4,-1,1,-1,-1,0.5,1,-0.5,-1,1,0,1,-1,-1,1,-1,-1,0,0,0.5,0,0,6,10
"454","2",1,0,0,"422a91d",0,52,"전업주부","대구",4,4,1,1,0,4,-1,0.5,-1,-1,0.5,0.5,0.5,0,0.5,0.5,1,1,-1,1,-1,-1,-0.5,0,0.5,0.5,0.5,6,10
"455","2",1,0,0,"a041b51",0,51,"전업주부","경기",3,3,NA,0,0,4,-1,1,-1,-1,0.5,1,1,0,1,1,1,1,-1,1,-1,-1,0,0.5,1,1,1,4,9
"456","2",1,0,0,"ff42e4b",0,47,"판매/영업 서비스직","서울",2,2,NA,0,0,4,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0,-0.5,0,0,0,-1,-1,-1,1,0,0,-0.5,-0.5,0.5,0.5,2,7
"457","2",1,0,0,"4f0cd08",0,40,"사무/기술직","서울",2,2,1,1,0,3,-0.5,0.5,-1,-0.5,0,0.5,0.5,-0.5,0,0.5,0.5,-1,-1,1,-1,-1,-0.5,-0.5,0.5,0,0.5,4,3
"458","2",1,0,0,"ee142fb",0,34,"사무/기술직","서울",3,3,3,1,0,5,-1,1,-1,-1,0.5,1,1,-0.5,0.5,1,1,1,-1,-1,1,-1,0.5,0.5,0,0.5,0.5,6,8
"459","2",1,0,0,"a06813f",1,41,"사무/기술직","부산",3,3,1,1,0,3,0,0,-0.5,-0.5,-0.5,0.5,0,-1,1,0,0.5,-1,-1,1,-1,-1,0,0,0.5,0,0,6,4
"460","2",1,0,0,"a05c700",0,40,"전업주부","경기",3,3,1,1,0,4,-0.5,0.5,-1,-0.5,0,0.5,0.5,-1,1,0.5,0.5,1,-1,1,-1,-0.5,0,0.5,0.5,0.5,0.5,2,5
"461","2",1,0,0,"302c11e",0,32,"사무/기술직","서울",4,4,NA,0,0,3,-0.5,0.5,0,-0.5,-1,0.5,0,-0.5,0,-1,0.5,1,-1,1,-1,-1,0,0,0.5,0.5,0.5,2,2
"462","2",1,0,0,"7665f82",1,38,"사무/기술직","서울",2,2,3,1,0,3,0,-0.5,-0.5,0,-0.5,0.5,0.5,-1,-0.5,-0.5,0,-1,-1,1,-1,-1,-1,-1,-0.5,-0.5,-0.5,6,10
"463","2",1,0,0,"1314250",1,39,"사무/기술직","경기",2,2,1,1,0,1,1,-1,1,1,-1,0,0.5,0.5,0,0,-0.5,-1,-1,1,-1,0,1,-1,-1,-1,-1,6,6
"464","2",1,0,0,"58e4d52",1,45,"경영/관리직","서울",4,4,1,1,0,3,-0.5,0.5,-1,-0.5,0,0.5,0,-0.5,0.5,0,0.5,1,-1,1,-1,-1,0.5,0.5,0,0.5,0.5,8,8
"465","2",1,0,0,"8c52abb",0,30,"사무/기술직","서울",2,2,1,1,0,4,-0.5,0.5,-1,-0.5,-0.5,0.5,0.5,-0.5,0.5,0,0.5,1,-1,1,-1,-0.5,0.5,0.5,-0.5,0.5,0.5,6,6
"466","2",1,0,0,"5183dab",1,29,"자유/전문직","서울",3,3,NA,0,0,4,-0.5,0.5,-1,-0.5,-0.5,0.5,0.5,-1,0.5,0,0.5,1,-1,1,-1,-1,0.5,0,0.5,0,0.5,4,3
"467","2",1,0,0,"d3ae79f",1,36,"사무/기술직","경기",3,3,1,1,0,3,0,0.5,-1,0,-0.5,0.5,0.5,-0.5,0,0,0.5,1,-1,1,-1,-1,0,-0.5,0.5,0.5,0.5,4,6
"468","2",1,0,0,"a4e2a95",1,30,"판매/영업 서비스직","경기",4,4,NA,0,0,4,0,-0.5,0.5,0.5,-0.5,0,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-0.5,0.5,0.5,1,0.5,0.5,2,3
"469","2",1,0,0,"ee9d4eb",0,53,"사무/기술직","강원",3,3,3,1,0,4,-1,1,-1,-1,0,0.5,0.5,-1,0.5,0.5,0.5,-1,-1,1,-1,-1,0,-0.5,0.5,0.5,0.5,8,8
"470","2",1,0,0,"938b591",0,20,"대학생","경기",2,2,1,1,0,3,-1,0.5,-1,-1,0,0.5,-0.5,-0.5,1,0.5,0.5,-1,-1,1,-1,-1,0,-0.5,0.5,1,0.5,5,8
"471","2",1,0,0,"684c0e2",0,37,"기타","충남",NA,3,NA,0,0,3,-0.5,0.5,-1,-0.5,1,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0,0.5,1,0.5,0.5,4,3
"472","2",1,0,0,"078335d",0,56,"판매/영업 서비스직","서울",3,3,NA,0,0,5,-1,1,-1,-1,0.5,1,1,1,1,0.5,0.5,-1,-1,-1,1,0,0.5,0.5,0.5,1,1,6,11
"473","2",1,0,0,"9eefd64",0,20,"대학생","경기",3,3,4,0,0,5,-1,1,-1,1,0.5,1,1,0,0.5,1,1,1,-1,1,-1,-1,0,-0.5,1,1,1,5,9
"474","2",1,0,0,"b867df8",0,41,"전업주부","부산",2,2,1,1,0,3,0,0,-0.5,0,0,0.5,0.5,-0.5,0,0.5,0,-1,-1,1,-1,-0.5,0,-0.5,0.5,0.5,0.5,8,7
"475","2",1,0,0,"08cf340",0,33,"사무/기술직","서울",2,2,1,1,0,4,-1,1,-1,-1,1,1,0.5,-1,0.5,1,1,-1,-1,1,-1,-1,0.5,-0.5,0.5,0.5,1,8,11
"476","2",1,0,0,"4a99a85",0,20,"대학생","경기",3,3,NA,0,0,4,-1,1,-1,-1,0.5,0.5,0.5,-0.5,0.5,0.5,1,1,-1,-1,1,-1,0,0.5,0,0.5,1,5,9
"477","2",1,0,0,"45ef5cd",0,27,"사무/기술직","서울",3,3,NA,0,0,4,-1,1,-1,-0.5,0.5,0.5,0.5,-0.5,0,0,0.5,-1,-1,-1,1,-1,0,0,0,0,0,6,4
"478","2",1,0,0,"ad4c7a4",0,52,"사무/기술직","부산",NA,3,NA,0,0,3,0,0.5,-1,-0.5,0,0,0,-0.5,0,0,0,1,-1,1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,2,3
"479","2",1,0,0,"76c3c07",0,27,"사무/기술직","서울",2,2,1,1,0,5,-1,1,-1,-1,0,1,0,0,0,1,0.5,1,-1,1,-1,-1,0.5,0.5,-0.5,0,0,6,11
"480","2",1,0,0,"2eb8154",0,36,"사무/기술직","인천",4,4,NA,0,0,5,-1,1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,0,0,0.5,0.5,0.5,6,11
"481","2",1,0,0,"f6e4828",0,41,"판매/영업 서비스직","광주",2,2,1,1,0,4,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,-0.5,0.5,1,-1,1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,4,5
"482","2",1,0,0,"eb01b59",0,45,"자유/전문직","경기",4,4,NA,0,0,4,-1,1,-1,-0.5,0,1,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-1,0,0.5,0.5,0.5,0.5,6,6
"483","2",1,0,0,"3df2080",0,23,"사무/기술직","서울",2,2,1,1,0,2,-1,1,-1,-1,0,0,0,-0.5,-0.5,-0.5,0,1,-1,1,-1,-1,0.5,1,0,0,0,6,11
"484","2",1,0,0,"3446994",1,49,"기능/작업직","전북",2,2,3,1,0,3,0.5,0,-0.5,0.5,0,0.5,0,-0.5,0.5,0,0.5,-1,-1,1,-1,0,0.5,-0.5,1,0.5,1,4,4
"485","2",1,0,0,"ec23a3b",0,43,"전업주부","울산",3,3,2,0,1,4,-0.5,0.5,-1,-0.5,0.5,0.5,0.5,-0.5,1,1,1,-1,-1,1,-1,-0.5,0,0,0.5,0.5,0.5,2,6
"486","2",1,0,0,"3e30b5a",0,59,"전업주부","경남",5,5,2,0,1,5,-1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,1,0.5,1,1,0.5,2,5
"487","2",1,0,0,"3ee0fd3",0,58,"전업주부","충북",4,4,NA,0,0,4,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0,0,0.5,0.5,0.5,2,5
"488","2",1,0,0,"ae3946a",0,51,"전업주부","경기",2,2,1,1,0,3,0,0.5,0,0,-0.5,0.5,0.5,-1,0,0.5,0,1,-1,1,-1,-0.5,0,0,0.5,0,0.5,2,4
"489","2",1,0,0,"e4c9228",0,32,"전업주부","경기",NA,3,NA,0,0,4,-0.5,0.5,-1,-1,0.5,0.5,0.5,-0.5,0,0,0.5,1,-1,1,-1,-1,0.5,0.5,0,0.5,0.5,6,5
"490","2",1,0,0,"5ee80d7",1,57,"기타","경기",4,4,2,0,1,5,-1,0.5,-1,-1,0.5,1,0.5,-0.5,0.5,1,1,1,-1,1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,4,6
"491","2",1,0,0,"db69933",0,43,"전업주부","경기",3,3,NA,0,0,4,-0.5,0.5,-1,-0.5,0.5,0.5,0.5,0,0,0.5,0,-1,-1,1,-1,-0.5,0,0,0,0.5,0.5,6,6
"492","2",1,0,0,"48972b1",0,43,"전업주부","경기",2,2,1,1,0,4,-0.5,0.5,-0.5,-0.5,0,0.5,0,-0.5,0.5,0,0.5,-1,-1,1,-1,0,0,0.5,0.5,0.5,0,2,6
"493","2",1,0,0,"ca577e0",0,26,"경영/관리직","서울",2,2,NA,0,0,4,-1,1,-1,-1,1,1,1,-0.5,0.5,0.5,1,1,-1,1,-1,-1,1,0.5,1,1,0.5,6,3
"494","2",1,0,0,"b7dd932",1,43,"기능/작업직","경기",2,2,NA,0,0,3,0,-0.5,0,0,0,0,0,-0.5,0,0,0,-1,-1,-1,1,-1,-0.5,0,0.5,0.5,0.5,8,5
"495","2",1,0,0,"98c4ed9",0,28,"사무/기술직","전남",NA,3,NA,0,0,3,0,0,0.5,0,-0.5,-0.5,0,-1,0,0,0,-1,-1,-1,1,-1,-0.5,1,1,1,1,2,7
"496","2",1,0,0,"28f1ea0",0,59,"자유/전문직","경기",4,4,NA,0,0,4,-0.5,0.5,-1,-0.5,-0.5,0.5,0,-0.5,0.5,-0.5,0.5,-1,-1,1,-1,-1,0.5,0.5,0.5,0.5,0.5,6,11
"497","2",1,0,0,"85950c9",1,46,"기능/작업직","경남",4,4,1,1,0,4,0,0,0,0,0,0,0,-0.5,0,0,0,1,-1,1,-1,0,0,0,0,0,0,2,4
"498","2",1,0,0,"53a1bf5",1,56,"경영/관리직","부산",3,3,1,1,0,4,-1,0.5,-1,-1,0.5,1,0.5,0.5,0.5,-1,0.5,-1,-1,1,-1,0.5,0.5,0.5,0.5,0.5,0.5,6,6
"499","2",1,0,0,"5603411",1,46,"경영/관리직","서울",1,1,1,1,0,4,-1,1,-1,-1,1,0.5,-1,-0.5,0,1,1,1,-1,1,-1,-1,0.5,-0.5,0.5,0.5,1,6,11
"500","2",1,0,0,"4452f0b",0,30,"판매/영업 서비스직","대구",3,3,NA,0,0,4,-0.5,0.5,-1,-1,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-1,0.5,0,0,0.5,0,6,4
"501","3",1,0,1,"077be10",1,27,"경영/관리직","경기",4,4,NA,0,0,3,-0.5,0.5,-1,-0.5,0,0.5,0.5,-0.5,0.5,0,0.5,1,-1,1,-1,-1,0,0.5,1,0.5,0.5,6,6
"502","3",1,0,1,"6adb1e7",0,32,"사무/기술직","광주",2,2,1,1,0,5,-1,1,-1,-1,1,1,1,-0.5,1,1,1,1,-1,1,-1,-1,0.5,-0.5,0.5,0.5,0.5,8,6
"503","3",1,0,1,"31a375e",1,33,"자유/전문직","강원",2,2,1,1,0,4,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,5,4
"504","3",1,0,1,"4355c87",0,32,"판매/영업 서비스직","경기",2,2,1,1,0,4,-0.5,0.5,-1,-1,1,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,-1,1,-0.5,0,0.5,0.5,0.5,0.5,6,11
"505","3",1,0,1,"59a0416",0,33,"자영업","대구",2,2,1,1,0,4,-1,1,-1,-1,1,1,1,-1,0,1,1,1,-1,1,-1,-1,0.5,-0.5,0.5,1,1,6,10
